,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
1632,A counterparty that wants to terminate a contract needs to send a letter of termination via fax to (713) 646-3227,64_body,no_entity,113,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,16,36.0,0,158,5,11,3,2,13,0,0,0,0,0.1875,0.8125,0.2727272727272727,3.138888888888889,0.7151898734177216,0,1,0,0
1633,	           The termination letter needs to include:,64_body,no_entity,52,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,16,36.0,0,158,5,11,3,2,12,0,0,0,0,0.25,0.75,0.36363636363636365,1.4444444444444444,0.3291139240506329,0,1,0,0
1634,		1.) List of contracts being terminated,64_body,no_entity,40,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,16,36.0,0,158,5,11,3,2,11,0,0,0,0,0.3125,0.6875,0.45454545454545453,1.1111111111111112,0.25316455696202533,0,1,0,0
1635,		2.) Calculation of termination payment,64_body,no_entity,40,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,16,36.0,0,158,5,11,3,2,10,0,0,0,1,0.375,0.625,0.5454545454545454,1.1111111111111112,0.25316455696202533,0,1,0,0
1636,		3.) Expectation of payments if applicable,64_body,no_entity,43,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,16,36.0,0,158,5,11,3,2,9,0,0,0,1,0.4375,0.5625,0.6363636363636364,1.1944444444444444,0.2721518987341772,0,1,0,0
1637,  ,64_body,no_entity,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,1,1,0,0,0,0,16,36.0,0,158,5,11,3,2,8,0,0,0,1,0.5,0.5,0.7272727272727273,0.05555555555555555,0.012658227848101266,1,0,1,1
1638,A counterparty that unwinds deals does not mean a contract its null and void; the counterparty is still liable for the existing deals governed by the contract,64_body,no_entity,158,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,16,36.0,0,158,5,11,3,2,7,0,0,0,1,0.5625,0.4375,0.8181818181818182,4.388888888888889,1.0,0,1,0,0
1639,,64_body,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,158,5,11,3,2,6,0,0,0,1,0.625,0.375,0.9090909090909091,0.0,0.0,1,0,1,1
1640,Please forward this on to anyone who needs this information.,64_body,no_entity,60,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,16,36.0,0,158,5,11,3,2,5,0,0,0,1,0.6875,0.3125,1.0,1.6666666666666667,0.379746835443038,0,1,0,0
1641,,64_body,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,158,5,11,3,2,4,0,0,1,1,0.75,0.25,1.0909090909090908,0.0,0.0,1,0,1,1
1642,"Thanks,",64_body,signature,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,16,36.0,0,158,5,11,3,2,3,0,0,1,1,0.8125,0.1875,1.1818181818181819,0.19444444444444445,0.04430379746835443,1,0,1,1
1643,,64_body,no_entity,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,158,5,11,3,2,2,0,0,1,1,0.875,0.125,1.2727272727272727,0.0,0.0,1,0,1,1
1644,Susan,64_body,signature,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,1,16,36.0,0,158,5,11,3,2,1,0,1,1,1,0.9375,0.0625,1.3636363636363635,0.1388888888888889,0.03164556962025317,1,0,1,1
1645,*7086,64_body,signature,5,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*,0,0,1,0,0,0,1,1,0,16,36.0,0,158,5,11,3,2,0,1,0,1,1,1.0,0.0,1.4545454545454546,0.1388888888888889,0.03164556962025317,1,0,1,1
1646,For all cuts the following procedures apply...,65_body,no_entity,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,0,16,88.0,0,457,7,9,1,1,15,0,0,0,0,0.0625,0.9375,0.1111111111111111,0.5227272727272727,0.10065645514223195,1,0,1,0
1647,,65_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,88.0,0,457,7,9,1,1,14,0,0,0,0,0.125,0.875,0.2222222222222222,0.0,0.0,1,0,1,1
1648,1.) Notes as usual,65_body,no_entity,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16,88.0,0,457,7,9,1,1,13,0,0,0,0,0.1875,0.8125,0.3333333333333333,0.20454545454545456,0.03938730853391685,1,0,1,1
1649,,65_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,88.0,0,457,7,9,1,1,12,0,0,0,0,0.25,0.75,0.4444444444444444,0.0,0.0,1,0,1,1
1650,"2.) In the Enpower Path Confirmation, we need to make cuts as Path Confirms. Enter comments in the confirmed section. We will be zeroing Enpower deals out on Monday (hint: NOTES are VERY important--All CUTS must be notated and the notes must be put in the accordion folders).",65_body,no_entity,275,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,16,88.0,0,457,7,9,1,1,11,0,0,0,0,0.3125,0.6875,0.5555555555555556,3.125,0.6017505470459519,0,1,0,0
1651,,65_body,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,88.0,0,457,7,9,1,1,10,0,0,0,1,0.375,0.625,0.6666666666666666,0.0,0.0,1,0,1,1
1652,"3.) Try to have the counterparties continue any paths around us. Just ""bow out"" gracefully if you have no other options with the words ""L - D's.""",65_body,no_entity,145,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,16,88.0,0,457,7,9,1,1,9,0,0,0,1,0.4375,0.5625,0.7777777777777778,1.6477272727272727,0.3172866520787746,0,1,0,0
1653,,65_body,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,88.0,0,457,7,9,1,1,8,0,0,0,1,0.5,0.5,0.8888888888888888,0.0,0.0,1,0,1,1
1654,"4.) If we are cut by a generator/utility going into California, we must call the HA desk at California and tell them the increment that we will be underscheduling our load by. For example, EPE will be cutting all schedules going into California on light load (100 mws). If we cannot resupply the schedules we need to tell the state that we are underscheduling our load by 100 mws. THIS IS EXTREMELY IMPORTANT. We have posted an LC with Cali for this reason.",65_body,no_entity,457,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,16,88.0,0,457,7,9,1,1,7,0,0,0,1,0.5625,0.4375,1.0,5.193181818181818,1.0,0,1,0,0
1655,,65_body,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,88.0,0,457,7,9,1,1,6,0,0,0,1,0.625,0.375,1.1111111111111112,0.0,0.0,1,0,1,1
1656,"Also, EPE will be long RT 100 mws off-peak as they are no longer selling to us. 25 mws should be sold to TEP to cover a forward schedule. Stacy has set this up at PV. Please do this as a direct bill with EPE. As of Jan 01, 2002 we will no longer be marketing for EPE. Also, PV#3 will be coming off this weekend, and FC#4 will be down from HE 22 on Saturday through HE 06 on Sunday.",65_body,no_entity,381,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,16,88.0,0,457,7,9,1,1,5,0,0,0,1,0.6875,0.3125,1.2222222222222223,4.329545454545454,0.8336980306345733,0,1,0,0
1657,,65_body,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,88.0,0,457,7,9,1,1,4,0,0,1,1,0.75,0.25,1.3333333333333333,0.0,0.0,1,0,1,1
1658,This will probably not be a fun weekend. ,65_body,no_entity,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,16,88.0,0,457,7,9,1,1,3,0,0,1,1,0.8125,0.1875,1.4444444444444444,0.4659090909090909,0.08971553610503283,1,0,1,1
1659,I appreciate your help. ,65_body,no_entity,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,16,88.0,0,457,7,9,1,1,2,0,0,1,1,0.875,0.125,1.5555555555555556,0.2727272727272727,0.0525164113785558,1,0,1,1
1660,,65_body,no_entity,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,88.0,0,457,7,9,1,1,1,0,1,1,1,0.9375,0.0625,1.6666666666666667,0.0,0.0,1,0,1,1
1661,Bill,65_body,signature,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,1,16,88.0,0,457,7,9,1,1,0,1,0,1,1,1.0,0.0,1.7777777777777777,0.045454545454545456,0.0087527352297593,1,0,1,1
1662,"Last week was the hardest week that our office has ever experienced.  When I look down the list of people who were laid off I see the names of some very talented people.  Things have unfolded so quickly -- the reality of the situation is settling in for me, and probably many of us, today.  ",66_body,no_entity,291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,0,0,1,0,0,0,0,0,0,54,23.0,0,291,2,52,0,0,53,0,0,0,0,0.018518518518518517,0.9814814814814815,0.019230769230769232,12.652173913043478,1.0,0,1,0,0
1663,,66_body,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,54,23.0,0,291,2,52,0,0,52,0,0,0,0,0.037037037037037035,0.9629629629629629,0.038461538461538464,0.0,0.0,1,0,1,1
1664,"Again, I wanted to express my thanks and gratitude to everyone on our floor -- both current and former employees.  In the interest of keeping people informed about who is here and who is gone, below is a complete list of layoffs done last week within the west power team.",66_body,no_entity,271,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,54,23.0,0,291,2,52,0,0,51,0,0,0,0,0.05555555555555555,0.9444444444444444,0.057692307692307696,11.782608695652174,0.9312714776632303,0,1,0,0
1665,,66_body,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,54,23.0,0,291,2,52,0,0,50,0,0,0,0,0.07407407407407407,0.9259259259259259,0.07692307692307693,0.0,0.0,1,0,1,1
1666,Last Name	First Name	,66_body,no_entity,21,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,49,0,0,0,0,0.09259259259259259,0.9074074074074074,0.09615384615384616,0.9130434782608695,0.07216494845360824,1,0,0,0
1667,Coffer	Walter	,66_body,no_entity,14,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,48,0,0,0,0,0.1111111111111111,0.8888888888888888,0.11538461538461539,0.6086956521739131,0.048109965635738834,1,0,1,0
1668,Alport	Kysa	,66_body,no_entity,12,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,47,0,0,0,0,0.12962962962962962,0.8703703703703703,0.1346153846153846,0.5217391304347826,0.041237113402061855,1,0,1,0
1669,Ausenhus	Kara	,66_body,no_entity,14,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,46,0,0,0,0,0.14814814814814814,0.8518518518518519,0.15384615384615385,0.6086956521739131,0.048109965635738834,1,0,1,0
1670,Axford	Kathy	,66_body,no_entity,13,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,45,0,0,0,0,0.16666666666666666,0.8333333333333334,0.17307692307692307,0.5652173913043478,0.044673539518900345,1,0,1,0
1671,Bryson	Jesse	,66_body,no_entity,13,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,44,0,0,0,0,0.18518518518518517,0.8148148148148148,0.19230769230769232,0.5652173913043478,0.044673539518900345,1,0,1,0
1672,Burry	Jessica	,66_body,no_entity,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,43,0,0,0,0,0.2037037037037037,0.7962962962962963,0.21153846153846154,0.6086956521739131,0.048109965635738834,1,0,1,0
1673,Butler	Emily	,66_body,no_entity,13,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,42,0,0,0,0,0.2222222222222222,0.7777777777777778,0.23076923076923078,0.5652173913043478,0.044673539518900345,1,0,1,0
1674,Cadena	Angela	,66_body,no_entity,14,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,41,0,0,0,0,0.24074074074074073,0.7592592592592593,0.25,0.6086956521739131,0.048109965635738834,1,0,1,0
1675,Chen	Andy	,66_body,no_entity,10,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,40,0,0,0,0,0.25925925925925924,0.7407407407407407,0.2692307692307692,0.43478260869565216,0.03436426116838488,1,0,1,1
1676,Chen	Lei	,66_body,no_entity,9,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,39,0,0,0,0,0.2777777777777778,0.7222222222222222,0.28846153846153844,0.391304347826087,0.030927835051546393,1,0,1,1
1677,Cocke	Stan	,66_body,no_entity,11,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,38,0,0,0,0,0.2962962962962963,0.7037037037037037,0.3076923076923077,0.4782608695652174,0.037800687285223365,1,0,1,1
1678,Cox	Chip	,66_body,no_entity,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,37,0,0,0,0,0.3148148148148148,0.6851851851851852,0.3269230769230769,0.391304347826087,0.030927835051546393,1,0,1,1
1679,Dalia	Minal	,66_body,no_entity,12,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,36,0,0,0,0,0.3333333333333333,0.6666666666666666,0.34615384615384615,0.5217391304347826,0.041237113402061855,1,0,1,0
1680,Deas	Patty	,66_body,no_entity,11,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,35,0,0,0,0,0.35185185185185186,0.6481481481481481,0.36538461538461536,0.4782608695652174,0.037800687285223365,1,0,1,1
1681,Frost	David	,66_body,no_entity,12,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,34,0,0,0,0,0.37037037037037035,0.6296296296296297,0.38461538461538464,0.5217391304347826,0.041237113402061855,1,0,1,0
1682,Fuller	Dave	,66_body,no_entity,12,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,33,0,0,0,0,0.3888888888888889,0.6111111111111112,0.40384615384615385,0.5217391304347826,0.041237113402061855,1,0,1,0
1683,Gang	Lisa	,66_body,no_entity,10,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,G,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,32,0,0,0,0,0.4074074074074074,0.5925925925925926,0.4230769230769231,0.43478260869565216,0.03436426116838488,1,0,1,1
1684,Guillaume	David	,66_body,no_entity,16,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,G,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,31,0,0,0,0,0.42592592592592593,0.5740740740740741,0.4423076923076923,0.6956521739130435,0.054982817869415807,1,0,1,0
1685,Hall	Erin	,66_body,no_entity,10,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,30,0,0,0,0,0.4444444444444444,0.5555555555555556,0.46153846153846156,0.43478260869565216,0.03436426116838488,1,0,1,1
1686,Harasin	Leaf	,66_body,no_entity,13,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,29,0,0,0,0,0.46296296296296297,0.5370370370370371,0.4807692307692308,0.5652173913043478,0.044673539518900345,1,0,1,0
1687,Linder	Eric	,66_body,no_entity,12,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,28,0,0,0,0,0.48148148148148145,0.5185185185185185,0.5,0.5217391304347826,0.041237113402061855,1,0,1,0
1688,Mainzer	Elliot	,66_body,no_entity,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,27,0,0,0,0,0.5,0.5,0.5192307692307693,0.6521739130434783,0.05154639175257732,1,0,1,0
1689,Maxwell	Dan	,66_body,no_entity,12,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,26,0,0,0,0,0.5185185185185185,0.48148148148148145,0.5384615384615384,0.5217391304347826,0.041237113402061855,1,0,1,0
1690,McCarrel	Steven	,66_body,no_entity,16,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,0,54,23.0,0,291,2,52,0,0,25,0,0,0,0,0.5370370370370371,0.46296296296296297,0.5576923076923077,0.6956521739130435,0.054982817869415807,1,0,1,0
1691,Mehrer	Anna	,66_body,no_entity,12,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,24,0,0,0,0,0.5555555555555556,0.4444444444444444,0.5769230769230769,0.5217391304347826,0.041237113402061855,1,0,1,0
1692,Merriss	Steven	,66_body,no_entity,15,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,23,0,0,0,0,0.5740740740740741,0.42592592592592593,0.5961538461538461,0.6521739130434783,0.05154639175257732,1,0,1,0
1693,Merten	Eric	,66_body,no_entity,12,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,22,0,0,0,0,0.5925925925925926,0.4074074074074074,0.6153846153846154,0.5217391304347826,0.041237113402061855,1,0,1,0
1694,Miles	Darryl	,66_body,no_entity,13,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,21,0,0,0,0,0.6111111111111112,0.3888888888888889,0.6346153846153846,0.5652173913043478,0.044673539518900345,1,0,1,0
1695,Mullen	Mark	,66_body,no_entity,12,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,20,0,0,0,0,0.6296296296296297,0.37037037037037035,0.6538461538461539,0.5217391304347826,0.041237113402061855,1,0,1,0
1696,Mumm	Chris	,66_body,no_entity,11,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,19,0,0,0,0,0.6481481481481481,0.35185185185185186,0.6730769230769231,0.4782608695652174,0.037800687285223365,1,0,1,1
1697,Nalluri	Susmitha	,66_body,no_entity,17,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,18,0,0,0,0,0.6666666666666666,0.3333333333333333,0.6923076923076923,0.7391304347826086,0.058419243986254296,1,0,1,0
1698,Porter	David	,66_body,no_entity,13,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,17,0,0,0,0,0.6851851851851852,0.3148148148148148,0.7115384615384616,0.5652173913043478,0.044673539518900345,1,0,1,0
1699,Presto	Darin	,66_body,no_entity,13,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,16,0,0,0,0,0.7037037037037037,0.2962962962962963,0.7307692307692307,0.5652173913043478,0.044673539518900345,1,0,1,0
1700,Soderquist	Larry	,66_body,no_entity,17,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,15,0,0,0,0,0.7222222222222222,0.2777777777777778,0.75,0.7391304347826086,0.058419243986254296,1,0,1,0
1701,Symes	Kate	,66_body,no_entity,11,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,14,0,0,0,0,0.7407407407407407,0.25925925925925924,0.7692307692307693,0.4782608695652174,0.037800687285223365,1,0,1,1
1702,Thome	Jennifer	,66_body,no_entity,15,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,13,0,0,0,0,0.7592592592592593,0.24074074074074073,0.7884615384615384,0.6521739130434783,0.05154639175257732,1,0,1,0
1703,Tully	Mike	,66_body,no_entity,11,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,12,0,0,0,0,0.7777777777777778,0.2222222222222222,0.8076923076923077,0.4782608695652174,0.037800687285223365,1,0,1,1
1704,Van Gelder	John	,66_body,no_entity,16,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,V,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,11,0,0,0,0,0.7962962962962963,0.2037037037037037,0.8269230769230769,0.6956521739130435,0.054982817869415807,1,0,1,0
1705,Warner	Nicholas	,66_body,no_entity,16,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,10,0,0,0,1,0.8148148148148148,0.18518518518518517,0.8461538461538461,0.6956521739130435,0.054982817869415807,1,0,1,0
1706,Wilson	Susan	,66_body,no_entity,13,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,9,0,0,0,1,0.8333333333333334,0.16666666666666666,0.8653846153846154,0.5652173913043478,0.044673539518900345,1,0,1,0
1707,Browner	Victor	,66_body,no_entity,15,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,8,0,0,0,1,0.8518518518518519,0.14814814814814814,0.8846153846153846,0.6521739130434783,0.05154639175257732,1,0,1,0
1708,Calvert	Gray	,66_body,no_entity,13,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,7,0,0,0,1,0.8703703703703703,0.12962962962962962,0.9038461538461539,0.5652173913043478,0.044673539518900345,1,0,1,0
1709,Carranza	Octavio	,66_body,no_entity,17,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,6,0,0,0,1,0.8888888888888888,0.1111111111111111,0.9230769230769231,0.7391304347826086,0.058419243986254296,1,0,1,0
1710,Ha	Vicki	,66_body,no_entity,9,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,5,0,0,0,1,0.9074074074074074,0.09259259259259259,0.9423076923076923,0.391304347826087,0.030927835051546393,1,0,1,1
1711,Mara	Sue	,66_body,no_entity,9,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,4,0,0,1,1,0.9259259259259259,0.07407407407407407,0.9615384615384616,0.391304347826087,0.030927835051546393,1,0,1,1
1712,Perrino	Dave	,66_body,no_entity,13,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,3,0,0,1,1,0.9444444444444444,0.05555555555555555,0.9807692307692307,0.5652173913043478,0.044673539518900345,1,0,1,0
1713,Qureishi	Ibrahim	,66_body,no_entity,17,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Q,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,2,0,0,1,1,0.9629629629629629,0.037037037037037035,1.0,0.7391304347826086,0.058419243986254296,1,0,1,0
1714,Turnipseed	Edith	,66_body,no_entity,17,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,1,0,1,1,1,0.9814814814814815,0.018518518518518517,1.0192307692307692,0.7391304347826086,0.058419243986254296,1,0,1,0
1715,Wong	Michael	,66_body,no_entity,13,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,1,54,23.0,0,291,2,52,0,0,0,1,0,1,1,1.0,0.0,1.0384615384615385,0.5652173913043478,0.044673539518900345,1,0,1,0
